year,month,weekday,date,trip_length_raw,rideable_type_classic_bike,rideable_type_docked_bike,rideable_type_electric_bike,member_casual_casual,member_casual_member
2022,1,5,1/5/2022,0.002372685,1,0,0,1,0
2022,1,7,1/7/2022,0.003356481,1,0,0,0,1
2022,1,5,1/5/2022,0.002962963,1,0,0,0,1
2022,1,1,1/1/2022,0.00224537,1,0,0,0,1
2022,1,4,1/4/2022,0.009780093,0,0,1,0,1
2022,1,5,1/5/2022,0.011678241,1,0,0,0,1
2022,1,7,1/7/2022,0.031770833,1,0,0,0,1
2022,1,2,1/2/2022,0.003865741,1,0,0,0,1
2022,1,6,1/6/2022,0.00568287,1,0,0,0,1
2022,1,1,1/1/2022,0.00443287,1,0,0,0,1
2022,1,6,1/6/2022,0.012106481,1,0,0,0,1
2022,1,3,1/3/2022,0.002407407,0,0,1,0,1
2022,1,5,1/5/2022,0.002592593,1,0,0,0,1
2022,1,4,1/4/2022,0.004756944,1,0,0,0,1
2022,1,4,1/4/2022,0.004085648,0,0,1,0,1
2022,1,5,1/5/2022,0.004872685,1,0,0,0,1
2022,1,2,1/2/2022,0.007210648,1,0,0,0,1
2022,1,7,1/7/2022,0.02150463,1,0,0,1,0
2022,1,7,1/7/2022,0.003773148,1,0,0,0,1
2022,1,6,1/6/2022,0.005717593,1,0,0,1,0
2022,1,2,1/2/2022,0.003715278,0,0,1,0,1
2022,1,7,1/7/2022,0.003923611,0,0,1,0,1
2022,1,4,1/4/2022,0.005787037,1,0,0,0,1
2022,1,2,1/2/2022,0.002777778,1,0,0,1,0
2022,1,3,1/3/2022,0.002534722,1,0,0,1,0
2022,1,1,1/1/2022,0.011921296,1,0,0,0,1
2022,1,3,1/3/2022,0.005034722,1,0,0,0,1
2022,1,3,1/3/2022,0.005960648,1,0,0,0,1
2022,1,1,1/1/2022,0.00755787,0,0,1,0,1
2022,1,6,1/6/2022,0.006516204,0,0,1,1,0
2022,1,5,1/5/2022,0.004039352,1,0,0,0,1
2022,1,4,1/4/2022,0.002013889,1,0,0,0,1
2022,1,2,1/2/2022,0.004490741,1,0,0,0,1
2022,1,3,1/3/2022,0.001805556,1,0,0,0,1
2022,1,1,1/1/2022,0.022106481,0,0,1,0,1
2022,1,6,1/6/2022,0.005405093,1,0,0,1,0
2022,1,6,1/6/2022,0.002962963,1,0,0,0,1
2022,1,6,1/6/2022,0.002546296,1,0,0,0,1
2022,1,3,1/3/2022,0.0115625,0,0,1,0,1
2022,1,4,1/4/2022,0.00255787,1,0,0,0,1
2022,1,1,1/1/2022,0.008958333,1,0,0,1,0
2022,1,7,1/7/2022,0.002083333,0,0,1,0,1
2022,1,3,1/3/2022,0.014571759,0,1,0,1,0
2022,1,2,1/2/2022,0.002488426,0,0,1,1,0
2022,1,2,1/2/2022,0.006076389,1,0,0,0,1
2022,1,5,1/5/2022,0.007118056,0,0,1,1,0
2022,1,6,1/6/2022,0.004965278,0,0,1,1,0
2022,1,5,1/5/2022,0.016956019,1,0,0,0,1
2022,1,2,1/2/2022,0.00099537,0,0,1,0,1
2022,1,1,1/1/2022,0.003900463,0,0,1,0,1
2022,1,5,1/5/2022,0.003703704,0,0,1,0,1
2022,1,1,1/1/2022,0.001493056,1,0,0,0,1
2022,1,7,1/7/2022,0.002523148,1,0,0,0,1
2022,1,2,1/2/2022,0.003587963,0,0,1,1,0
2022,1,2,1/2/2022,0.012800926,1,0,0,1,0
2022,1,2,1/2/2022,0.010810185,1,0,0,0,1
2022,1,3,1/3/2022,0.010659722,1,0,0,1,0
2022,1,3,1/3/2022,0.006469907,0,0,1,1,0
2022,1,6,1/6/2022,0.006828704,0,0,1,0,1
2022,1,7,1/7/2022,0.017916667,1,0,0,0,1
2022,1,6,1/6/2022,0.002638889,1,0,0,0,1
2022,1,5,1/5/2022,0.003715278,1,0,0,0,1
2022,1,2,1/2/2022,0.007395833,1,0,0,1,0
2022,1,7,1/7/2022,0.006053241,0,1,0,1,0
2022,1,4,1/4/2022,0.002997685,1,0,0,0,1
2022,1,7,1/7/2022,0.002233796,0,0,1,0,1
2022,1,5,1/5/2022,0.014641204,1,0,0,0,1
2022,1,1,1/1/2022,0.003946759,1,0,0,0,1
2022,1,2,1/2/2022,0.003842593,0,0,1,1,0
2022,1,7,1/7/2022,0.002777778,1,0,0,0,1
2022,1,4,1/4/2022,0.007673611,0,0,1,0,1
2022,1,2,1/2/2022,0.002916667,1,0,0,0,1
2022,1,6,1/6/2022,0.006319444,1,0,0,0,1
2022,1,5,1/5/2022,0.003229167,1,0,0,0,1
2022,1,7,1/7/2022,0.013113426,1,0,0,1,0
2022,1,3,1/3/2022,0.007719907,1,0,0,0,1
2022,1,2,1/2/2022,0.007719907,1,0,0,0,1
2022,1,4,1/4/2022,0.007581019,1,0,0,0,1
2022,1,3,1/3/2022,0.007384259,1,0,0,1,0
2022,1,3,1/3/2022,0.00337963,1,0,0,1,0
2022,1,3,1/3/2022,0.006145833,1,0,0,0,1
2022,1,5,1/5/2022,0.006574074,1,0,0,0,1
2022,1,2,1/2/2022,0.00744213,1,0,0,0,1
2022,1,1,1/1/2022,0.002685185,1,0,0,0,1
2022,1,6,1/6/2022,0.00306713,0,0,1,0,1
2022,1,4,1/4/2022,0.0146875,1,0,0,1,0
2022,1,7,1/7/2022,0.002372685,1,0,0,0,1
2022,1,4,1/4/2022,0.003680556,1,0,0,0,1
2022,1,3,1/3/2022,0.004201389,1,0,0,0,1
2022,1,3,1/3/2022,0.00150463,1,0,0,0,1
2022,1,1,1/1/2022,0.005289352,1,0,0,0,1
2022,1,4,1/4/2022,0.008530093,1,0,0,0,1
2022,1,5,1/5/2022,0.004409722,1,0,0,0,1
2022,1,2,1/2/2022,0.00412037,1,0,0,0,1
2022,1,2,1/2/2022,0.00462963,1,0,0,0,1
2022,1,1,1/1/2022,0.011388889,0,0,1,0,1
2022,1,4,1/4/2022,0.006828704,1,0,0,0,1
2022,1,2,1/2/2022,0.000150463,1,0,0,0,1
2022,1,1,1/1/2022,0.010775463,1,0,0,0,1
2022,1,4,1/4/2022,0.008657407,1,0,0,1,0
2022,1,1,1/1/2022,0.008831019,1,0,0,1,0
2022,1,7,1/7/2022,0.002708333,1,0,0,1,0
2022,1,4,1/4/2022,0.00537037,1,0,0,0,1
2022,1,7,1/7/2022,0.005034722,1,0,0,1,0
2022,1,5,1/5/2022,0.022604167,1,0,0,0,1
2022,1,5,1/5/2022,0.030023148,1,0,0,0,1
2022,1,5,1/5/2022,0.016053241,1,0,0,0,1
2022,1,6,1/6/2022,0.023784722,0,0,1,1,0
2022,1,4,1/4/2022,0.010740741,1,0,0,1,0
2022,1,1,1/1/2022,0.010046296,1,0,0,0,1
2022,1,6,1/6/2022,0.008645833,1,0,0,0,1
2022,1,3,1/3/2022,0.005034722,1,0,0,0,1
2022,1,2,1/2/2022,0.010590278,1,0,0,0,1
2022,1,2,1/2/2022,0.008969907,1,0,0,1,0
2022,1,7,1/7/2022,0.008298611,1,0,0,0,1
2022,1,1,1/1/2022,0.00400463,1,0,0,0,1
2022,1,3,1/3/2022,0.004293981,1,0,0,0,1
2022,1,6,1/6/2022,0.009537037,1,0,0,1,0
2022,1,7,1/7/2022,0.004212963,1,0,0,0,1
2022,1,7,1/7/2022,0.004664352,1,0,0,0,1
2022,1,2,1/2/2022,0.009247685,1,0,0,0,1
2022,1,4,1/4/2022,0.005277778,0,0,1,0,1
2022,1,7,1/7/2022,0.004375,1,0,0,1,0
2022,1,5,1/5/2022,0.006435185,1,0,0,0,1
2022,1,4,1/4/2022,0.006944444,0,0,1,1,0
2022,1,5,1/5/2022,0.002476852,1,0,0,0,1
2022,1,4,1/4/2022,0.007303241,0,0,1,0,1
2022,1,2,1/2/2022,0.00525463,1,0,0,0,1
2022,1,7,1/7/2022,0.02130787,1,0,0,0,1
2022,1,4,1/4/2022,0.006990741,0,0,1,0,1
2022,1,5,1/5/2022,0.007696759,0,0,1,1,0
2022,1,1,1/1/2022,0.004594907,0,0,1,1,0
2022,1,5,1/5/2022,0.002627315,0,0,1,0,1
2022,1,7,1/7/2022,0.02525463,1,0,0,1,0
2022,1,3,1/3/2022,0.01056713,1,0,0,0,1
2022,1,4,1/4/2022,0.005462963,1,0,0,1,0
2022,1,5,1/5/2022,0.009803241,1,0,0,1,0
2022,1,4,1/4/2022,0.003923611,0,0,1,0,1
2022,1,2,1/2/2022,0.010208333,1,0,0,1,0
2022,1,2,1/2/2022,0.008252315,0,0,1,0,1
2022,1,3,1/3/2022,0.00806713,1,0,0,0,1
2022,1,2,1/2/2022,0.013310185,0,0,1,0,1
2022,1,3,1/3/2022,0.003333333,1,0,0,0,1
2022,1,5,1/5/2022,0.008726852,1,0,0,1,0
2022,1,1,1/1/2022,0.003263889,1,0,0,0,1
2022,1,3,1/3/2022,0.004537037,0,0,1,0,1
2022,1,6,1/6/2022,0.002534722,1,0,0,0,1
2022,1,4,1/4/2022,0.002731481,1,0,0,0,1
2022,1,4,1/4/2022,0.00349537,0,0,1,0,1
2022,1,3,1/3/2022,0.004282407,1,0,0,0,1
2022,1,5,1/5/2022,0.007013889,0,0,1,0,1
2022,1,6,1/6/2022,0.016087963,0,0,1,1,0
2022,1,6,1/6/2022,0.00619213,0,0,1,1,0
2022,1,4,1/4/2022,0.003738426,1,0,0,0,1
2022,1,2,1/2/2022,0.017673611,1,0,0,0,1
2022,1,4,1/4/2022,0.005763889,1,0,0,0,1
2022,1,6,1/6/2022,0.005787037,0,0,1,0,1
2022,1,6,1/6/2022,0.008657407,1,0,0,0,1
2022,1,6,1/6/2022,0.00494213,0,0,1,1,0
2022,1,3,1/3/2022,0.006180556,0,0,1,1,0
2022,1,3,1/3/2022,0.00318287,1,0,0,1,0
2022,1,5,1/5/2022,0.006527778,1,0,0,0,1
2022,1,6,1/6/2022,0.006446759,1,0,0,1,0
2022,1,3,1/3/2022,0.00494213,0,0,1,0,1
2022,1,1,1/1/2022,0.004189815,0,0,1,0,1
2022,1,3,1/3/2022,0.004155093,0,0,1,1,0
2022,1,1,1/1/2022,0.002546296,0,0,1,1,0
2022,1,5,1/5/2022,0.006828704,0,0,1,0,1
2022,1,3,1/3/2022,0.008761574,1,0,0,0,1
2022,1,7,1/7/2022,0.015127315,0,0,1,1,0
2022,1,2,1/2/2022,9.26e-05,1,0,0,0,1
2022,1,2,1/2/2022,0.00068287,1,0,0,0,1
2022,1,1,1/1/2022,0.009837963,0,0,1,1,0
2022,1,7,1/7/2022,0.004201389,0,0,1,1,0
2022,1,4,1/4/2022,0.004097222,1,0,0,0,1
2022,1,1,1/1/2022,0.010347222,1,0,0,0,1
2022,1,6,1/6/2022,0.014131944,0,0,1,0,1
2022,1,6,1/6/2022,0.002777778,1,0,0,0,1
2022,1,4,1/4/2022,0.003680556,0,0,1,0,1
2022,1,1,1/1/2022,0.004606481,1,0,0,0,1
2022,1,4,1/4/2022,0.002662037,1,0,0,0,1
2022,1,3,1/3/2022,0.002858796,0,0,1,0,1
2022,1,1,1/1/2022,0.005625,0,0,1,0,1
2022,1,7,1/7/2022,0.008472222,0,0,1,1,0
2022,1,1,1/1/2022,0.007094907,1,0,0,0,1
2022,1,7,1/7/2022,0.004444444,0,0,1,0,1
2022,1,2,1/2/2022,0.013414352,1,0,0,0,1
2022,1,1,1/1/2022,0.007916667,0,0,1,0,1
2022,1,4,1/4/2022,0.006550926,1,0,0,0,1
2022,1,7,1/7/2022,0.006875,1,0,0,0,1
2022,1,3,1/3/2022,0.00287037,1,0,0,0,1
2022,1,5,1/5/2022,0.01681713,1,0,0,1,0
2022,1,4,1/4/2022,0.005902778,1,0,0,0,1
2022,1,1,1/1/2022,0.004571759,1,0,0,0,1
2022,1,7,1/7/2022,0.005474537,1,0,0,1,0
2022,1,5,1/5/2022,0.00912037,0,0,1,0,1
2022,1,4,1/4/2022,0.002314815,1,0,0,0,1
2022,1,2,1/2/2022,0.005266204,1,0,0,0,1
2022,1,1,1/1/2022,0.015613426,1,0,0,0,1
2022,1,6,1/6/2022,0.004467593,1,0,0,0,1
2022,1,6,1/6/2022,0.007604167,1,0,0,0,1
2022,1,5,1/5/2022,0.003113426,1,0,0,0,1
2022,1,5,1/5/2022,0.003726852,1,0,0,0,1
2022,1,2,1/2/2022,0.002962963,1,0,0,0,1
2022,1,5,1/5/2022,0.007847222,1,0,0,1,0
2022,1,3,1/3/2022,0.001574074,1,0,0,0,1
2022,1,5,1/5/2022,0.00431713,1,0,0,0,1
2022,1,6,1/6/2022,0.015289352,1,0,0,0,1
2022,1,6,1/6/2022,0.008842593,0,0,1,0,1
2022,1,5,1/5/2022,0.018321759,0,0,1,1,0
2022,1,4,1/4/2022,0.002650463,1,0,0,0,1
2022,1,3,1/3/2022,0.002997685,1,0,0,0,1
2022,1,1,1/1/2022,0.009027778,0,0,1,0,1
2022,1,1,1/1/2022,0.004155093,1,0,0,0,1
2022,1,4,1/4/2022,0.003321759,0,0,1,0,1
2022,1,6,1/6/2022,0.002986111,1,0,0,0,1
2022,1,2,1/2/2022,0.009537037,0,0,1,1,0
2022,1,1,1/1/2022,0.004270833,0,0,1,1,0
2022,1,7,1/7/2022,0.002546296,1,0,0,0,1
2022,1,6,1/6/2022,0.002581019,0,0,1,0,1
2022,1,5,1/5/2022,0.003217593,1,0,0,0,1
2022,1,4,1/4/2022,0.003310185,1,0,0,0,1
2022,1,5,1/5/2022,0.004097222,1,0,0,0,1
2022,1,2,1/2/2022,0.001701389,1,0,0,0,1
2022,1,4,1/4/2022,0.007430556,1,0,0,0,1
2022,1,1,1/1/2022,0.009918981,0,0,1,0,1
2022,1,1,1/1/2022,0.000428241,1,0,0,0,1
2022,1,6,1/6/2022,0.001157407,1,0,0,0,1
2022,1,4,1/4/2022,0.005578704,0,0,1,0,1
2022,1,5,1/5/2022,0.003298611,1,0,0,0,1
2022,1,1,1/1/2022,0.002430556,1,0,0,0,1
2022,1,4,1/4/2022,0.002685185,0,0,1,0,1
2022,1,3,1/3/2022,0.002314815,0,0,1,0,1
2022,1,2,1/2/2022,0.001331019,1,0,0,1,0
2022,1,2,1/2/2022,0.048321759,1,0,0,1,0
2022,1,6,1/6/2022,0.006805556,1,0,0,1,0
2022,1,3,1/3/2022,0.002581019,0,0,1,0,1
2022,1,2,1/2/2022,0.00556713,1,0,0,0,1
2022,1,6,1/6/2022,0.000243056,1,0,0,0,1
2022,1,3,1/3/2022,0.044259259,1,0,0,1,0
2022,1,3,1/3/2022,0.049027778,1,0,0,1,0
2022,1,7,1/7/2022,0.000127315,0,0,1,1,0
2022,1,4,1/4/2022,0.002349537,1,0,0,1,0
2022,1,3,1/3/2022,0.0284375,0,0,1,1,0
2022,1,3,1/3/2022,0.027488426,0,0,1,1,0
2022,1,6,1/6/2022,0.006863426,0,0,1,0,1
2022,1,7,1/7/2022,0.003530093,1,0,0,0,1
2022,1,5,1/5/2022,0.003634259,1,0,0,0,1
2022,1,1,1/1/2022,0.003506944,1,0,0,0,1
2022,1,5,1/5/2022,0.002986111,1,0,0,0,1
2022,1,6,1/6/2022,0.002708333,1,0,0,0,1
2022,1,5,1/5/2022,0.003622685,1,0,0,1,0
2022,1,4,1/4/2022,0.003599537,0,0,1,1,0
2022,1,1,1/1/2022,0.005752315,0,0,1,1,0
2022,1,6,1/6/2022,0.003969907,1,0,0,1,0
2022,1,5,1/5/2022,0.003078704,1,0,0,0,1
2022,1,5,1/5/2022,0.002222222,0,0,1,0,1
2022,1,5,1/5/2022,0.004236111,1,0,0,0,1
2022,1,3,1/3/2022,0.001793981,1,0,0,0,1
2022,1,4,1/4/2022,0.005300926,1,0,0,0,1
2022,1,6,1/6/2022,0.000740741,0,0,1,0,1
2022,1,3,1/3/2022,0.00537037,1,0,0,0,1
2022,1,3,1/3/2022,0.029386574,0,0,1,0,1
2022,1,5,1/5/2022,0.005381944,1,0,0,1,0
2022,1,2,1/2/2022,0.04150463,1,0,0,0,1
2022,1,7,1/7/2022,0.001203704,0,0,1,0,1
2022,1,4,1/4/2022,0.000219907,1,0,0,0,1
2022,1,5,1/5/2022,0.004155093,1,0,0,0,1
2022,1,4,1/4/2022,0.003043981,0,0,1,0,1
2022,1,6,1/6/2022,0.003518519,1,0,0,1,0
2022,1,7,1/7/2022,0.016666667,1,0,0,1,0
2022,1,6,1/6/2022,0.004548611,1,0,0,0,1
2022,1,7,1/7/2022,0.00349537,1,0,0,0,1
2022,1,5,1/5/2022,0.004375,1,0,0,0,1
2022,1,7,1/7/2022,0.004131944,1,0,0,0,1
2022,1,7,1/7/2022,0.003171296,0,0,1,0,1
2022,1,3,1/3/2022,0.00349537,1,0,0,0,1
2022,1,3,1/3/2022,0.012546296,0,0,1,0,1
2022,1,1,1/1/2022,0.002997685,0,0,1,0,1
2022,1,6,1/6/2022,0.003993056,1,0,0,1,0
2022,1,4,1/4/2022,0.019224537,0,0,1,0,1
2022,1,1,1/1/2022,0.004189815,0,0,1,0,1
2022,1,4,1/4/2022,0.001527778,0,0,1,1,0
2022,1,6,1/6/2022,0.002627315,1,0,0,0,1
2022,1,3,1/3/2022,0.006446759,1,0,0,1,0
2022,1,6,1/6/2022,0.018645833,0,0,1,1,0
2022,1,2,1/2/2022,0.004756944,1,0,0,0,1
2022,1,6,1/6/2022,0.004814815,1,0,0,0,1
2022,1,7,1/7/2022,0.006840278,0,0,1,1,0
2022,1,7,1/7/2022,0.008414352,1,0,0,1,0
2022,1,3,1/3/2022,0.004050926,1,0,0,0,1
2022,1,3,1/3/2022,0.006469907,0,0,1,0,1
2022,1,6,1/6/2022,0.01,0,0,1,1,0
2022,1,7,1/7/2022,0.011087963,1,0,0,0,1
2022,1,6,1/6/2022,0.00474537,1,0,0,0,1
2022,1,1,1/1/2022,0.014803241,1,0,0,0,1
2022,1,3,1/3/2022,0.009849537,1,0,0,1,0
2022,1,2,1/2/2022,0.004756944,1,0,0,0,1
2022,1,1,1/1/2022,0.010520833,1,0,0,1,0
2022,1,5,1/5/2022,0.005416667,1,0,0,0,1
2022,1,7,1/7/2022,0.008020833,0,0,1,0,1
2022,1,2,1/2/2022,0.031446759,1,0,0,0,1
2022,1,2,1/2/2022,0.006736111,1,0,0,0,1
2022,1,6,1/6/2022,0.004560185,1,0,0,1,0
2022,1,6,1/6/2022,0.018715278,1,0,0,0,1
2022,1,5,1/5/2022,0.002905093,1,0,0,0,1
2022,1,6,1/6/2022,0.005023148,1,0,0,0,1
2022,1,4,1/4/2022,0.011006944,0,0,1,1,0
2022,1,4,1/4/2022,0.008715278,1,0,0,0,1
2022,1,1,1/1/2022,0.007800926,1,0,0,0,1
2022,1,3,1/3/2022,0.003460648,1,0,0,1,0
2022,1,2,1/2/2022,0.021585648,0,1,0,1,0
2022,1,3,1/3/2022,0.007291667,1,0,0,0,1
2022,1,6,1/6/2022,0.021770833,1,0,0,0,1
2022,1,1,1/1/2022,0.003402778,1,0,0,0,1
2022,1,7,1/7/2022,0.006030093,1,0,0,0,1
2022,1,4,1/4/2022,0.0065625,1,0,0,0,1
2022,1,5,1/5/2022,0.00505787,1,0,0,0,1
2022,1,5,1/5/2022,0.007280093,0,0,1,0,1
2022,1,7,1/7/2022,0.0071875,0,1,0,1,0
2022,1,7,1/7/2022,0.052650463,0,0,1,0,1
2022,1,7,1/7/2022,0.005104167,0,0,1,1,0
2022,1,3,1/3/2022,0.002569444,1,0,0,0,1
2022,1,6,1/6/2022,0.003078704,0,0,1,0,1
2022,1,4,1/4/2022,0.006643519,1,0,0,0,1
2022,1,2,1/2/2022,0.005740741,1,0,0,0,1
2022,1,4,1/4/2022,0.007708333,0,0,1,0,1
2022,1,4,1/4/2022,0.00912037,1,0,0,0,1
2022,1,3,1/3/2022,0.004594907,1,0,0,0,1
2022,1,4,1/4/2022,0.003703704,0,0,1,0,1
2022,1,7,1/7/2022,0.006655093,0,0,1,0,1
2022,1,1,1/1/2022,0.006122685,0,0,1,0,1
2022,1,2,1/2/2022,0.003923611,1,0,0,0,1
2022,1,4,1/4/2022,0.003287037,1,0,0,0,1
2022,1,4,1/4/2022,0.009421296,0,0,1,1,0
2022,1,5,1/5/2022,0.0021875,1,0,0,0,1
2022,1,2,1/2/2022,0.003275463,1,0,0,0,1
2022,1,5,1/5/2022,0.011979167,0,0,1,0,1
2022,1,2,1/2/2022,0.002719907,1,0,0,0,1
2022,1,1,1/1/2022,0.006018519,1,0,0,0,1
2022,1,1,1/1/2022,0.002627315,0,0,1,0,1
2022,1,4,1/4/2022,0.002627315,1,0,0,0,1
2022,1,4,1/4/2022,0.032094907,0,0,1,1,0
2022,1,4,1/4/2022,0.004224537,1,0,0,0,1
2022,1,1,1/1/2022,0.003564815,0,0,1,0,1
2022,1,5,1/5/2022,0.002731481,0,0,1,0,1
2022,1,2,1/2/2022,0.00494213,1,0,0,0,1
2022,1,6,1/6/2022,0.009548611,1,0,0,1,0
2022,1,5,1/5/2022,0.011724537,1,0,0,0,1
2022,1,2,1/2/2022,0.006284722,1,0,0,0,1
2022,1,1,1/1/2022,0.013136574,0,0,1,0,1
2022,1,4,1/4/2022,0.005034722,0,0,1,0,1
2022,1,4,1/4/2022,0.002604167,0,0,1,0,1
2022,1,2,1/2/2022,0.010416667,1,0,0,0,1
2022,1,4,1/4/2022,0.010324074,1,0,0,0,1
2022,1,3,1/3/2022,0.009768519,1,0,0,0,1
2022,1,6,1/6/2022,0.001805556,1,0,0,1,0
2022,1,3,1/3/2022,0.00505787,1,0,0,0,1
2022,1,3,1/3/2022,0.004768519,1,0,0,0,1
2022,1,6,1/6/2022,0.003217593,1,0,0,1,0
2022,1,3,1/3/2022,0.001793981,1,0,0,0,1
2022,1,1,1/1/2022,0.004861111,1,0,0,0,1
2022,1,2,1/2/2022,0.006180556,1,0,0,1,0
2022,1,2,1/2/2022,0.006342593,1,0,0,1,0
2022,1,3,1/3/2022,0.0053125,1,0,0,1,0
2022,1,3,1/3/2022,0.003530093,0,0,1,1,0
2022,1,1,1/1/2022,0.003344907,0,0,1,0,1
2022,1,4,1/4/2022,0.016967593,1,0,0,0,1
2022,1,2,1/2/2022,0.003738426,1,0,0,0,1
2022,1,7,1/7/2022,0.006203704,1,0,0,1,0
2022,1,3,1/3/2022,0.017696759,1,0,0,0,1
2022,1,2,1/2/2022,0.003020833,1,0,0,0,1
2022,1,6,1/6/2022,0.017280093,0,0,1,1,0
2022,1,2,1/2/2022,0.001782407,1,0,0,0,1
2022,1,4,1/4/2022,0.005439815,1,0,0,0,1
2022,1,2,1/2/2022,0.000775463,0,0,1,0,1
2022,1,1,1/1/2022,0.001435185,1,0,0,0,1
2022,1,2,1/2/2022,0.004953704,0,0,1,0,1
2022,1,1,1/1/2022,0.00224537,0,0,1,0,1
2022,1,4,1/4/2022,0.003125,1,0,0,0,1
2022,1,4,1/4/2022,0.002847222,1,0,0,0,1
2022,1,3,1/3/2022,0.002476852,1,0,0,0,1
2022,1,4,1/4/2022,0.003726852,0,0,1,1,0
2022,1,4,1/4/2022,0.003726852,1,0,0,0,1
2022,1,2,1/2/2022,0.006770833,1,0,0,0,1
2022,1,2,1/2/2022,0.003425926,1,0,0,0,1
2022,1,3,1/3/2022,0.004050926,1,0,0,0,1
2022,1,1,1/1/2022,0.004467593,1,0,0,1,0
2022,1,4,1/4/2022,0.010069444,0,0,1,0,1
2022,1,5,1/5/2022,0.010208333,1,0,0,0,1
2022,1,1,1/1/2022,0.005636574,1,0,0,1,0
2022,1,6,1/6/2022,0.00494213,0,0,1,1,0
2022,1,7,1/7/2022,0.005972222,1,0,0,1,0
2022,1,7,1/7/2022,0.008310185,1,0,0,1,0
2022,1,4,1/4/2022,0.008321759,1,0,0,0,1
2022,1,6,1/6/2022,0.005289352,1,0,0,1,0
2022,1,1,1/1/2022,0.00162037,1,0,0,0,1
2022,1,3,1/3/2022,0.010856481,1,0,0,0,1
2022,1,7,1/7/2022,0.003935185,0,0,1,0,1
2022,1,1,1/1/2022,0.005381944,0,0,1,0,1
2022,1,4,1/4/2022,0.01318287,0,0,1,0,1
2022,1,1,1/1/2022,0.003449074,1,0,0,0,1
2022,1,5,1/5/2022,0.006666667,1,0,0,0,1
2022,1,4,1/4/2022,0.003344907,0,0,1,1,0
2022,1,2,1/2/2022,0.013819444,0,0,1,1,0
2022,1,1,1/1/2022,0.003645833,0,0,1,1,0
2022,1,2,1/2/2022,0.004837963,1,0,0,1,0
2022,1,2,1/2/2022,0.003148148,0,0,1,1,0
2022,1,7,1/7/2022,0.003796296,1,0,0,0,1
2022,1,6,1/6/2022,0.004282407,1,0,0,0,1
2022,1,1,1/1/2022,0.001956019,1,0,0,0,1
2022,1,4,1/4/2022,0.002939815,1,0,0,0,1
2022,1,1,1/1/2022,0.028726852,1,0,0,1,0
2022,1,1,1/1/2022,0.012094907,1,0,0,0,1
2022,1,2,1/2/2022,0.012696759,1,0,0,0,1
2022,1,3,1/3/2022,0.010381944,0,0,1,0,1
2022,1,5,1/5/2022,0.004259259,1,0,0,0,1
2022,1,1,1/1/2022,0.015752315,1,0,0,0,1
2022,1,6,1/6/2022,0.002048611,1,0,0,0,1
2022,1,1,1/1/2022,0.004050926,1,0,0,0,1
2022,1,7,1/7/2022,0.003368056,0,0,1,0,1
2022,1,4,1/4/2022,0.005405093,1,0,0,0,1
2022,1,7,1/7/2022,0.007604167,1,0,0,0,1
2022,1,2,1/2/2022,0.015520833,1,0,0,0,1
2022,1,6,1/6/2022,0.006550926,1,0,0,0,1
2022,1,5,1/5/2022,0.008078704,1,0,0,0,1
2022,1,6,1/6/2022,0.008402778,0,0,1,1,0
2022,1,4,1/4/2022,0.002905093,1,0,0,0,1
2022,1,6,1/6/2022,0.014444444,1,0,0,0,1
2022,1,1,1/1/2022,0.003171296,1,0,0,1,0
2022,1,4,1/4/2022,0.007673611,0,0,1,0,1
2022,1,3,1/3/2022,0.007025463,0,0,1,0,1
2022,1,6,1/6/2022,0.009328704,1,0,0,0,1
2022,1,4,1/4/2022,0.000127315,1,0,0,0,1
2022,1,5,1/5/2022,0.004895833,1,0,0,0,1
2022,1,1,1/1/2022,0.016956019,1,0,0,0,1
2022,1,3,1/3/2022,0.00662037,1,0,0,1,0
2022,1,4,1/4/2022,0.000162037,0,0,1,0,1
2022,1,1,1/1/2022,0.006145833,0,0,1,0,1
2022,1,2,1/2/2022,0.005393519,1,0,0,0,1
2022,1,5,1/5/2022,0.001967593,1,0,0,0,1
2022,1,5,1/5/2022,0.004479167,1,0,0,0,1
2022,1,5,1/5/2022,0.004733796,0,0,1,0,1
2022,1,3,1/3/2022,0.009722222,0,0,1,0,1
2022,1,7,1/7/2022,0.00375,1,0,0,0,1
2022,1,6,1/6/2022,0.012453704,1,0,0,0,1
2022,1,1,1/1/2022,0.006076389,0,0,1,0,1
2022,1,3,1/3/2022,0.003773148,1,0,0,1,0
2022,1,3,1/3/2022,0.003310185,1,0,0,0,1
2022,1,1,1/1/2022,0.005046296,1,0,0,0,1
2022,1,4,1/4/2022,0.008703704,1,0,0,0,1
2022,1,4,1/4/2022,0.011087963,0,0,1,1,0
2022,1,4,1/4/2022,0.008900463,0,0,1,0,1
2022,1,7,1/7/2022,0.005763889,1,0,0,0,1
2022,1,2,1/2/2022,0.009293981,1,0,0,0,1
2022,1,6,1/6/2022,0.002719907,1,0,0,0,1
2022,1,3,1/3/2022,0.002708333,0,0,1,0,1
2022,1,3,1/3/2022,0.002858796,0,0,1,1,0
2022,1,2,1/2/2022,0.003541667,1,0,0,0,1
2022,1,7,1/7/2022,0.005775463,1,0,0,0,1
2022,1,4,1/4/2022,0.003125,1,0,0,0,1
2022,1,4,1/4/2022,0.015127315,1,0,0,0,1
2022,1,4,1/4/2022,0.002858796,0,0,1,0,1
2022,1,2,1/2/2022,0.002800926,1,0,0,1,0
